Compound ID,SMILES,ATSC6d,ATSC5Z,ATSC6Z,ATSC8Z,ATSC8se,ATSC5i,RPCS,Xch-3d,Mor24v,SMR_VSA9,nG12FHRing,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,GhoseFilter,measured log(solubility:mol/L)
Heptane,CCCCCCC,-0.028355387523629,-3.5916824196597337,-3.780718336483927,20.841209829867672,0.0197708052930051,-0.7854165677166404,145.8636300530361,0.0,0.0215529576719282,0.0,0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,False,-4.53
2-aminoanthracene,Nc3ccc2cc1ccccc1cc2c3,-3.804733727810651,15.893491124260338,-19.798816568047343,-2.828402366863908,-0.0495166745562129,-1.7940378322806223,144.55041709555312,0.0,0.0125080286694571,0.0,0,0.0162037037037037,0.025,0.01171875,0.0204081632653061,0.0,0.0,True,-5.17
fensulfothion,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-4.058775510204081,-476.0571428571429,21.6391836734694,290.2677551020409,2.9139275306122463,-1.3750380170222287,3.140065131387792,0.0,0.0071342207511407,5.749511833283905,0,0.0243055555555555,0.0188843537414965,0.0249368686868686,0.0139581758629377,0.0133333333333333,0.0,True,-2.3
Naled,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.0825000000000008,72.56999999999998,-382.4699999999999,0.0,0.0,-11.93470402055602,0.0,0.0,0.265598185544372,0.0,0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,True,-2.28
"2,2-Dimethylpentanol",CCCC(C)(C)CO,1.875,-30.1875,46.375,0.0,0.0,-9.387379895486651,79.24886416836408,0.0,0.0539711551364037,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.52
Salicylamide,NC(=O)c1ccccc1O,2.629757785467127,-70.31141868512111,40.72664359861592,0.0,0.0,2.378626485260881,81.99118164435879,0.0,-0.0436627407633903,5.749511833283905,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,-1.836
Anthracene,c1ccc2cc3ccccc3cc2c1,-2.25,15.451388888888882,-20.1388888888889,26.736111111111104,0.0253629444444445,3.378855758833032,128.8421954877249,0.0,-0.0256349949989088,0.0,0,0.0111111111111111,0.0130612244897959,0.0,0.0,0.0,0.0,True,-6.35
p-Methylaniline,Cc1ccc(N)cc1,1.1072664359861597,47.875432525951545,-38.44636678200692,0.0,0.0,0.7586603076012166,114.87583655620182,0.0,-0.0506328040619179,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.21
1-Nonyne,CCCCCCCC#C,-0.3327999999999995,2.079999999999997,1.9199999999999984,1.5999999999999988,0.0015178239999997,0.4548471356789603,102.62313169954776,0.0,0.0456779404742917,12.343784214475903,0,0.0138888888888888,0.0136054421768707,0.015625,0.0,0.0,0.0,False,-4.24
"1,4-Dibromobenzene",Brc1ccc(Br)cc1,0.0,800.7499999999999,0.0,0.0,0.0,4.4025222254489895,85.12883414371807,0.0,0.028394856657393,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.07
methyl laurate,CCCCCCCCCCCC(=O)OC,-0.0761451516954191,2.969660916121357,2.360499702558001,1.1421772754312944,-0.1154649089827479,-0.4146454551767765,20.859418457681308,0.0,0.2629822325558898,0.0,0,0.0111111111111111,0.0090702947845804,0.0078125,0.0070546737213403,0.0066666666666666,0.0066115702479338,True,-4.69
Acetophenone,CC(=O)c1ccccc1,1.494809688581314,-3.425605536332176,9.43252595155709,0.0,0.0,0.0168145607182249,26.482683108748606,0.0,-0.0348881875691428,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,-1.28
p-Chloroacetanilide,CC(=O)Nc1ccc(Cl)cc1,-0.2437673130193903,17.753462603878116,-6.6011080332409895,-134.75069252077563,-0.4081948088642659,-5.362022639381004,16.415043088943097,0.0,-0.0669743515203886,0.0,0,0.0289351851851851,0.0538775510204081,0.0,0.0,0.0,0.0,False,-2.843
Talbutal,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2.75,-167.625,-150.6875,-13.0625,-0.6119410781249999,-5.771257487905935,29.04809312751384,0.0,0.0596345290418476,0.0,0,0.0290798611111111,0.026938775510204,0.0,0.0,0.0,0.0,True,-2.016
"N,N-Dimethylaniline",CN(C)c1ccccc1,1.3499999999999996,-19.230000000000008,13.79999999999999,0.0,0.0,-3.73270889078363,101.83945742276082,0.0,-0.0115200844235729,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,-1.92
Cycloheptanol,OC1CCCCCC1,0.5289256198347104,51.3719008264463,14.57851239669422,0.0,0.0,15.356367689869648,49.27347415892261,0.0,0.066320247900141,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.88
p-Cresol,Cc1ccc(O)cc1,1.0,54.359375,-40.6875,0.0,0.0,3.68807846999475,67.2136556076074,0.0,0.0164802297588507,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.73
"2,3-Dimethyl-1,3-Butadiene",CC(=C)C(=C)C,0.0,87.890625,0.0,0.0,0.0,19.219614920328556,116.7572457509002,0.0,-0.0573979365637113,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.4
"2,6-PCB",Clc1cccc(Cl)c1c2ccccc2,-0.0991735537190079,-265.42148760330576,-153.6198347107438,63.10743801652893,0.1113171735537184,-4.330264173138582,183.16289450378568,0.0,-0.0267706166008667,11.126902983393991,0,0.0162037037037037,0.0263945578231292,0.0,0.0,0.0,0.0,True,-5.21
1-Hexanol,CCCCCCO,0.2380952380952383,1.6054421768707494,1.523809523809526,9.312925170068027,0.0268312653061222,-1.4660273613503312,75.02178659360737,0.0,0.056305308598678,0.0,0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,False,-1.24
Indole,c2ccc1[nH]ccc1c2,1.890625,6.109375,33.0625,0.0,0.0,1.36330842984016,88.56373300919267,0.0,0.0475819962108334,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.52
Diphenylamine,N(c1ccccc1)c2ccccc2,-2.0,6.625,-25.5,16.0625,0.0436647847222222,10.366790501264967,79.04636084900835,0.0,-0.1319003958263739,0.0,0,0.0013888888888888,0.0097959183673469,0.0121527777777777,0.0,0.0,0.0,True,-3.504
norflurazon,CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.380499405469679,-190.83353151010704,-158.78240190249704,57.96551724137933,0.7967311379310353,11.371543898525823,0.0,0.0,-0.0912865022472871,5.687386274683562,0,0.0398550724637681,0.027798066595059,0.0165441176470588,0.0168052406147644,0.015125,0.0,True,-4.046
p-Chlorobromobenzene,Clc1ccc(Br)cc1,0.0,343.99999999999994,0.0,0.0,0.0,3.449388406047736,93.2688491763369,0.0,-0.013773742138111,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.63
Quinonamid,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-6.448979591836736,-140.0,-241.0,89.0,0.5239358698979588,-6.206296128173165,48.86278387304053,0.0,-0.047079541164091,0.0,0,0.0286458333333333,0.0270294784580498,0.013671875,0.0143361048122952,0.008875,0.0123456790123456,True,-5.03
"2,4,6-Trinitrotoluene",Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,7.619047619047618,20.190476190476197,11.095238095238097,0.0,0.0,9.360345709710463,31.676905487548428,0.0,0.0614068386249879,0.0,0,0.060672514619883,0.0,0.0,0.0,0.0,0.0,True,-3.22
Diethyldisulfide,CCSSCC,1.125,-16.015625,82.03125,0.0,0.0,-7.609803727801257,123.10614810193196,0.0,-0.0938363692669628,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.42
linalool,CC(C)=CCCC(O)(C)C=C,-6.506539833531511,57.521997621878725,74.22235434007136,56.25445897740785,0.1838416646848966,7.281818926928704,72.74798596646701,0.0,-0.0390766173799412,0.0,0,0.0555555555555555,0.0116618075801749,0.0,0.0,0.0,0.0,False,-1.99
methyltestosterone acetate,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,6.087719298245608,42.842105263157904,17.94736842105261,-12.30963373345645,-0.5596844444444444,-13.770611952556834,11.37755121646065,0.0,0.1557909848063822,0.0,0,0.0338888888888888,0.0303586125808348,0.0206771155431869,0.0177154195011337,0.0136301044634377,0.0064862186074307,True,-5.284
Butethal,CCCCC1(CC)C(=O)NC(=O)NC1=O,-2.6045785639958385,-117.08012486992716,-61.44432882414151,75.76586888657647,0.2046939313215386,7.539934732677199,31.130932361555523,0.0,0.0662761777767473,0.0,0,0.0358796296296296,0.0126530612244897,0.0295138888888888,0.0,0.0,0.0,True,-1.661
1-Bromonapthalene,Brc1cccc2ccccc12,2.327160493827161,-308.8888888888888,-34.22222222222219,0.0,0.0,-4.173888485069064,135.13473866066772,0.0,0.0874604196110831,0.0,0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,False,-4.35
2-Heptanol,CCCCCC(C)O,-0.625,1.4375,1.375,36.75,0.0954083333333327,-1.237276295580717,58.36172208762575,0.0,-0.0123587483640093,0.0,0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,False,-1.55
1-methyluracil,Cn1ccc(=O)[nH]c1=O,1.0800000000000003,58.12000000000002,-36.72,0.0,0.0,-1.016826412065726,32.69246591286996,0.0,-0.1285141737795215,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.807
Propazine,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-18.133194588969825,-239.47762747138404,-98.87304890738817,32.10509885535902,0.4224311685743965,34.064885533807775,29.07865712010165,0.0,-0.0493055317657748,0.0,0,0.0446428571428571,0.0185871271585557,0.03125,0.0,0.0,0.0,True,-4.43
Diuron,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.972222222222221,11.0,-51.0,-192.0,-0.5815967499999999,3.785095838471989,33.95711378765913,0.0,0.1038471031146763,0.0,0,0.0309343434343434,0.0315646258503401,0.0196759259259259,0.0,0.0,0.0,True,-3.8
nicotinamide,NC(=O)c1cccnc1,0.9600000000000004,8.595555555555555,-11.10666666666667,0.0,0.0,0.5337991492415322,39.44886450712725,0.0,-0.0751885329413642,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,0.61
"1,2,3-Trimethylbenzene ",Cc1cccc(C)c1C,3.306122448979592,27.55102040816325,82.6530612244898,0.0,0.0,6.024760921964115,127.49495030079122,0.0,0.0072042558019221,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.2
Estrone,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,6.167800453514742,22.2448979591837,86.49433106575964,-31.43990929705215,-0.2192882448979592,-4.410808347789295,114.05301805371307,0.0,-0.2241927113302826,5.749511833283905,0,0.0301515151515151,0.030204081632653,0.019244850718065,0.0195432008782348,0.0150790895061728,0.0,True,-3.955
Urea,NC(=O)N,0.0,0.0,0.0,0.0,0.0,0.0,27.82894694353077,0.0,-0.0094668729437309,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.96
2-Undecanol,CCCCCCCCCC(C)O,-0.3518518518518524,1.0092592592592622,0.9814814814814836,0.9259259259259336,-0.0226327407407408,-0.7540767483414212,101.25272128654152,0.0,-0.1209505865880383,0.0,0,0.0158730158730158,0.0136054421768707,0.0125,0.0123456790123456,0.0133333333333333,0.0,True,-2.94
triamcinolone acetonide,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,16.02419354838711,-295.4079084287201,-101.41935483870974,-32.01248699271587,-1.785057798126955,-51.98723827279468,279.758656507564,0.0,-0.1112609426334989,0.0,1,0.0388139329805996,0.0309523809523809,0.0217936955483947,0.015290918410787,0.0128424456202233,0.0103220759786416,True,-4.31
benzhydrol,c1ccccc1C(O)c2ccccc2,-0.2366863905325441,-9.75147928994083,-30.48520710059172,16.905325443786975,0.0783240946745548,5.502115862082187,117.97192618545738,0.0,0.0630699139905731,0.0,0,0.011574074074074,0.0097959183673469,0.0121527777777777,0.0,0.0,0.0,True,-2.55
"1,3-Dichlorobenzene",Clc1cccc(Cl)c1,0.0,-85.24999999999999,0.0,0.0,0.0,3.2632377559649925,81.25648242998557,0.0,-0.0402973302675414,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.04
Hydrocortisone,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,8.428571428571425,-86.0,45.25,8.75,-1.21544481632653,-26.75468466838422,29.78419962802617,0.0,0.0913650210551261,0.0,0,0.0353108465608465,0.0320302343159486,0.0197497401738473,0.017147599780653,0.0109638631687242,0.0110022786790463,True,-3.09
Propylene,CC=C,0.0,0.0,0.0,0.0,0.0,0.0,99.38211899283104,0.0,-0.0283519512261674,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.08
Propane,CCC,0.0,0.0,0.0,0.0,0.0,0.0,157.59261188201404,0.0,-0.0395132250143338,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.94
m-Methylaniline,Cc1cccc(N)c1,2.435986159169551,-49.65397923875432,63.98269896193771,0.0,0.0,1.249534124942814,99.27500416767865,0.0,-0.0607300640990935,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.85
o-Nitroanisole,COc1ccccc1N(=O)=O,4.88888888888889,-67.30864197530863,-48.22222222222221,0.0,0.0,-0.3617280969414111,20.426795915642582,0.0,0.050279468338922,5.749511833283905,0,0.0375,0.0,0.0,0.0,0.0,0.0,False,-1.96
1-Bromo-2-methylpropane,CC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,113.52953608400853,0.0,0.0082821258989985,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.43
Benzylchloride,ClCc1ccccc1,0.8533333333333336,-12.479999999999992,-19.72,0.0,0.0,4.141593614720516,122.79969961514718,0.0,-0.0475464909465265,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,-2.39
Ethyl nonanoate,CCCCCCCCC(=O)OCC,-0.0914285714285712,-50.02938775510204,2.1942857142857126,0.5224489795918321,-0.1645447836734692,-2.067690904332491,15.598354969625328,0.0,-0.0164829993168249,0.0,0,0.0138888888888888,0.0116618075801749,0.0104166666666666,0.0098765432098765,0.005,0.0082644628099173,True,-3.8
mannitol,OCC(O)C(O)C(O)C(O)CO,1.3017751479289936,-11.78698224852071,-12.639053254437876,22.57988165680473,0.0339328757396447,-0.929435587187746,114.72410263800424,0.0,-0.1322136762898743,0.0,0,0.0208333333333333,0.010204081632653,0.0,0.0,0.0,0.0,False,0.06
"2,2,4-Trimethylpentane",CC(C)CC(C)(C)C,2.8757396449704165,-170.414201183432,127.81065088757398,0.0,0.0,-37.265582349664186,177.4360863833714,0.0,-0.0386338391683446,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.74
"1,3-Dimethylnaphthalene",Cc1cc(C)c2ccccc2c1,5.444444444444443,-137.5,62.5,18.75,0.0177869999999999,-30.068019786469467,116.04436383134843,0.0,-0.0052125610334112,0.0,0,0.0291666666666666,0.04,0.0,0.0,0.0,0.0,False,-4.29
"2,6-Dinitrotoluene",Cc1c(cccc1N(=O)=O)N(=O)=O,5.149584487534624,-94.21606648199445,35.819944598337955,0.0,0.0,11.04158705045458,22.91267333144542,0.0,-0.0116515318249526,0.0,0,0.0590277777777777,0.0,0.0,0.0,0.0,0.0,False,-3.0
Fluorometuron,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-2.7105624142661173,33.07407407407408,-144.46913580246914,38.69135802469136,0.172209722908092,8.444149906570093,0.3542144464988229,0.0,0.0532144954739236,0.0,0,0.0329861111111111,0.0333951762523191,0.0243055555555555,0.0,0.0,0.0,True,-3.32
2-Chloronapthalene,Clc1ccc2ccccc2c1,1.6049382716049392,36.44444444444445,-34.888888888888886,0.0,0.0,0.6043433726109997,109.63540009947276,0.0,-0.028406995958914,0.0,0,0.0208333333333333,0.04,0.0,0.0,0.0,0.0,False,-4.14
p-Nitroanisole,COc1ccc(cc1)N(=O)=O,-1.6296296296296295,25.62962962962964,84.37037037037038,-73.48148148148148,-1.284083333333332,-0.1474665574053631,26.003176406847924,0.0,0.0303683580594057,5.749511833283905,0,0.0746527777777777,0.0272108843537415,0.0,0.0,0.0,0.0,False,-2.41
thiamylal,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-1.3306122448979574,-149.00734693877556,-81.33061224489794,-54.774693877551,0.199511568163264,7.594962239424008,8.365392157384228,0.0,0.0051167022305262,0.0,0,0.0303362573099415,0.0202597402597402,0.0147569444444444,0.0,0.0,0.0,True,-3.46
Griseofulvin,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-23.57168352171326,-207.59250446163,-222.92980368828088,-159.6591314693634,-0.8763054205829851,-15.265917376038225,0.0,0.0,0.1817879220988783,17.248535499851716,0,0.0385486111111111,0.0231207482993197,0.0171957671957672,0.0132071733014193,0.00890625,0.0,True,-3.246
Chlorbufam,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-1.9200000000000008,-108.04479999999998,68.30879999999998,19.468799999999987,0.2807836431999982,12.993900048373916,19.39074026543323,0.0,-0.0821192426611836,12.343784214475903,0,0.0283564814814814,0.0165491651205936,0.0160590277777777,0.0129755605946082,0.0078125,0.0,True,-2.617
Phthalonitrile,N#Cc1ccccc1C#N,1.020408163265306,-18.612244897959183,-16.979591836734695,0.0,0.0,8.71281553299738,95.82277050824844,0.0,0.0395612704331907,12.138442625584547,0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,False,-2.38
4-Heptanol,CCCC(O)CCC,0.5625,-69.875,21.0625,27.5625,0.0715562499999995,-1.3521120534031912,46.20410379106767,0.0,0.0134493809804049,0.0,0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,False,-1.4
Benzo(a)pyrene,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-3.25,-78.515625,-46.875,-5.46875,-0.0051878749999999,-17.169522662160134,157.2368818801796,0.0,0.1771419939281496,0.0,0,0.0144230769230769,0.0200272108843537,0.0065586419753086,0.0080624842529604,0.0,0.0,False,-8.699
2-Chlorophenol,Oc1ccccc1Cl,0.378698224852071,-14.426035502958587,16.621301775147927,0.0,0.0,4.287966201220157,68.51241947904911,0.0,-0.0147301639246337,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.06
chlorquinox,c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl),2.0,-75.5625,-260.5,0.0,0.0,-1.306552022695888,48.00938790411804,0.0,-0.1685069620772337,0.0,0,0.0324074074074074,0.04,0.0,0.0,0.0,0.0,False,-5.43
"1,4-Diethylbenzene ",CCc1ccc(CC)cc1,-3.3333333333333326,-0.5208333333333224,8.333333333333336,15.625000000000009,0.0148224999999997,-0.1138940143427433,130.3122431735404,0.0,0.0462060579246335,0.0,0,0.0601851851851851,0.0204081632653061,0.0,0.0,0.0,0.0,False,-3.75
3-Hexanol,CCCC(O)CC,1.190476190476191,-24.081632653061227,12.333333333333334,0.0,0.0,-0.0850873807942188,67.15609504447926,0.0,0.1148140081913797,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.8
Butanethiol,CCCCS,0.1199999999999999,-51.33333333333332,16.333333333333336,0.0,0.0,-1.662548197412674,87.6222952123833,0.0,-0.0211142678849234,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.18
Mefenacet,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,2.5510204081632653,61.03020408163267,34.65632653061225,-49.68,-0.6898946057142856,5.8389133090633605,50.88376998489358,0.0,0.0676224889898274,5.193684038439675,0,0.0170277777777777,0.0193726379440665,0.0123070061357876,0.0097381545210676,0.0071880511463844,0.0018779716355473,True,-4.873
"3,5-Dimethylpyridine",Cc1cncc(C)c1,3.3217993079584787,-87.3910034602076,87.24913494809687,0.0,0.0,-18.1779746852906,107.6930223041344,0.0,-0.0102084825238108,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.38
Diethyl ether,CCOCC,0.3599999999999999,4.319999999999996,29.16,0.0,0.0,-1.76038385830001,131.8731493942165,0.0,0.0234045961836285,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.09
"2,3,4,5-Tetrachlorophenol",Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0.715976331360947,-108.9112426035503,-63.946745562130175,0.0,0.0,2.3274543190100108,69.2694927053117,0.0,-0.076937093384764,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-3.15
thymine,Cc1c[nH]c(=O)[nH]c1=O,1.0800000000000003,58.12000000000002,-36.72,0.0,0.0,-1.016826412065726,36.69877791937273,0.0,-0.0993690913638123,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.506
rhodanine,C1SC(=S)NC1(=O),0.0,0.0,0.0,0.0,0.0,0.0,20.343147367833577,0.0,-0.051500580104967,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.77
"1,2,4-tribromobenzene",c1(Br)c(Br)cc(Br)cc1,0.0,397.0,0.0,0.0,0.0,2.364037516758939,64.32856450325198,0.0,0.1096423041499609,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-4.5
chloropropylate,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-12.42936288088643,-126.73130193905814,-48.6398891966759,106.32686980609422,0.7161162936288096,5.841122770491509,0.2301772505338122,0.0,-0.0937581119898941,0.0,0,0.0273919753086419,0.0221724818959842,0.0164517195767195,0.0193774479488765,0.00390625,0.0,True,-4.53
oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,-17.53719008264463,-20.67768595041324,-215.9256198347108,-36.82644628099173,1.121929652892561,20.34118705882892,171.55030003590164,0.0,0.1135353240967693,5.749511833283905,0,0.0266937669376693,0.0128357268833459,0.0137226364904936,0.009546205313401,0.010125,0.0133914906642179,True,-3.73
Picene,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,2.1111111111111094,-69.83024691358027,17.901234567901223,-10.64814814814815,-0.0101012592592594,-15.270234515575096,157.57511582327393,0.0,0.311350026470759,0.0,0,0.019345238095238,0.0180408163265306,0.0108506944444444,0.0088603342571596,0.00390625,0.0040812162024283,False,-7.87
Fluvalinate,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-10.814404432132958,11.289012003693458,-7.32440751000309,48.424438288704216,-0.6907014416743611,18.05569098429413,0.9892543616501708,0.0,-0.1919969228020846,17.568244979360085,0,0.0267489711934156,0.0171742543171114,0.0155092592592592,0.0134430727023319,0.0062635869565217,0.0089260147911174,False,-8.003
Cyclohexanone,O=C1CCCCC1,0.0,16.89965397923875,0.0,0.0,0.0,6.823288009958983,12.223786415911688,0.0,-0.0463598580056867,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.6
Methyl formate,COC=O,0.0,0.0,0.0,0.0,0.0,0.0,63.194571117732,0.0,0.0081675792473114,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.58
m-Fluorobromobenzene,Fc1cccc(Br)c1,0.0,-144.0,0.0,0.0,0.0,5.032443193999997,26.228547294919284,0.0,-0.0025222186667976,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-2.67
RTI 22,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23,-19.532879818594097,-81.38095238095238,-356.0362811791384,35.863945578231295,0.2409564897959162,3.419916966050488,59.07489463055728,0.0,0.3651325796131978,0.0,1,0.0321710526315789,0.02255291005291,0.0183952487244897,0.0076665586869668,0.015625,0.0,True,-4.871
"Sparsomycin (3,8mg/ml)",CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,2.685941043083901,-166.93650793650795,139.78458049886623,100.13378684807256,0.6674364671201806,-9.392998107079595,84.74439905989831,0.0,-0.3153637228319421,0.0,0,0.029224537037037,0.0135714285714285,0.0185489766081871,0.0084278155706727,0.0124264705882352,0.0071557324082576,False,-1.981
4-hydroxypyridine,Oc1ccncc1,0.0,31.138888888888896,0.0,0.0,0.0,4.838791245713112,68.98441822123634,0.0,-0.0315993410753383,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.02
Phenylhydrazine,NNc1ccccc1,1.0,5.390625,13.125,0.0,0.0,-0.1884217680877686,93.89398037301098,0.0,-0.0367569801364282,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,0.07
"3,4-Dimethylphenol",Cc1ccc(O)cc1C,2.2437673130193896,43.983379501385045,-3.1246537396121834,0.0,0.0,8.953529029442118,70.22242408221219,0.0,-0.0870154543512911,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.38
stadacaine,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC,-17.33203125,-53.11111111111113,-115.66666666666669,-98.88888888888889,-0.2993028524305544,-16.841578725987965,27.566544850462083,0.0,0.1141255346636969,5.749511833283905,0,0.0299329501915708,0.0178285714285714,0.0152165032679738,0.0091671996433901,0.0088888888888888,0.0027548209366391,True,-3.84
2-Ethyl pyridine,CCc1ccccn1,1.24567474048443,-15.432525951557098,21.564013840830444,0.0,0.0,-5.644868300996374,131.24923524676242,0.0,0.0145897943400909,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False,0.51
m-Nitrophenol,Oc1cccc(c1)N(=O)=O,2.2222222222222228,-0.7200000000000002,-34.2,0.0,0.0,4.654335602079968,96.7286140724974,0.0,0.02835667788518,5.749511833283905,0,0.03125,0.0,0.0,0.0,0.0,0.0,False,-1.01
Chlordene,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl,5.78512396694215,-1021.0247933884298,-434.9834710743801,0.0,0.0,-0.2391504288570839,0.0,0.0,0.0278435128447833,0.0,0,0.0475,0.0,0.0,0.0,0.0,0.0,True,-5.64
Phorate,CCOP(=S)(OCC)SCSCC,-4.44111111111111,-666.8399999999998,-289.5199999999999,123.43999999999996,0.2992253333333307,-24.71414196002405,0.8354045982229695,0.0,0.0881534504759628,0.0,0,0.0222222222222222,0.010204081632653,0.015625,0.0,0.0,0.0,True,-4.11
Methyl hydrazine,CNN,0.0,0.0,0.0,0.0,0.0,0.0,88.93134723283454,0.0,0.0063429323344464,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.34
4-Methylpentanol,CC(C)CCCO,1.190476190476191,11.60544217687075,-26.42857142857143,0.0,0.0,-6.978784019600325,62.935982923600704,0.0,-0.0828729240235326,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.14
2-Pentanol,CCCC(C)O,0.5925925925925932,-33.185185185185176,37.92592592592592,0.0,0.0,-1.745405988398063,39.39416089365555,0.0,0.0231508216598939,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.29
Triadimefon,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-17.077160493827158,30.654320987654305,-192.05864197530863,293.8672839506173,2.0415941597222207,30.663146852950348,0.0,0.0,-0.1391024786495739,5.749511833283905,0,0.0300478927203065,0.0192978919963046,0.0173633255385487,0.0215830673833319,0.0049382716049382,0.0,True,-3.61
Chlorodibromethane,ClC(Br)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.2787952110070406,0.0,0.0105674525602693,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.9
