Compound ID,SMILES,measured log(solubility:mol/L),ATSC6d,ATSC5Z,ATSC6Z,ATSC8Z,ATSC8se,ATSC5i,RPCS,Xch-3d,Mor24v,SMR_VSA9,nG12FHRing,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,GhoseFilter
Methyl pentanoate,CCCC(=O)OCC,-1.36,0.09000000000000022,-115.43999999999998,-5.3599999999999905,43.56,0.20903183999999903,1.5385041349509585,20.414958033651363,0.0,-0.08260772589140565,0.0,0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,False
4-hydroxypyridine,Oc1ccncc1,1.02,0.0,31.138888888888896,0.0,0.0,0.0,4.838791245713112,68.98441822123634,0.0,-0.03159934107533838,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1-Pentene,CCCC=C,-2.68,0.23999999999999988,-8.333333333333337,16.666666666666664,0.0,0.0,-1.8223042294830019,137.04555403131965,0.0,-0.1134417930655103,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"2,6-Dichlorophenol",Oc1c(Cl)cccc1Cl,-1.79,0.4792899408284023,-64.50887573964498,28.17159763313609,0.0,0.0,4.073723846436762,61.508061947967754,0.0,-0.00848317193308768,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Chloropham,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,-3.686390532544378,-202.80473372781066,113.99408284023669,59.372781065088745,0.4572917041420092,20.60977805582431,16.524721479593346,0.0,0.03081879407980847,0.0,0,0.034027777777777775,0.018204081632653062,0.021412037037037035,0.01020408163265306,0.0,0.0,True
"2,3-Dimethylbutane",CC(C)C(C)C,-3.65,0.0,81.0,0.0,0.0,0.0,17.712797110574755,174.01746647103508,0.0,0.0037124239126328376,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Metranidazole,Cc1ncc(N(=O)=O)n1CCO,-1.26,6.857142857142857,9.55102040816325,-86.00000000000001,0.0,0.0,-4.220455565772336,24.9970914173045,0.0,0.21749431766598668,0.0,0,0.02388888888888889,0.0,0.0,0.0,0.0,0.0,True
Danazol,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-5.507,4.3480029585798805,88.75,123.75,52.5,-0.49299081656804916,-18.081496688315386,123.08534665006938,0.0,-0.024314344404682154,12.343784214475903,1,0.032746031746031745,0.02612557666744859,0.018269428983714697,0.015354753012316036,0.012161779835390948,0.008724279835390947,True
acetazolamide,CC(=O)Nc1nnc(s1)S(N)(=O)=O,-2.36,-8.246537396121884,-218.0,-30.0,-95.0,-2.1410188365650957,5.303639297753688,4.277011491894588,0.0,0.02569885971943593,0.0,0,0.04083333333333333,0.04897959183673469,0.0,0.0,0.0,0.0,False
Triclosan,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46,-2.1093749999999996,0.8055555555555369,9.39583333333332,182.6388888888889,0.8545291874999997,3.5351876996005127,103.51715422359958,0.0,-0.12543533471943613,17.248535499851716,0,0.025173611111111112,0.018829931972789118,0.029166666666666667,0.007054673721340386,0.025625000000000002,0.0,True
"3,4-PCB",Clc1ccc(cc1Cl)c2ccccc2,-6.39,-0.7355371900826445,56.03305785123966,6.380165289256198,-124.52892561983471,-0.3329120991735531,-0.7610982411123033,91.21406488540099,0.0,-0.1819830216452702,11.126902983393991,0,0.032828282828282825,0.02275510204081633,0.018663194444444444,0.02040816326530612,0.0,0.0,True
cycloheximide,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,-1.13,8.044348296376423,-147.59816116819903,33.51541373715521,-6.719307733910223,1.7674382714981067,-12.694614180737148,49.23225112217612,0.0,-0.0020489673117537062,0.0,0,0.023478835978835978,0.019377013963480128,0.014371141975308643,0.015671453766691858,0.006944444444444444,0.0,True
Aminocarb,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.36,0.4120707596253908,-157.59417273673256,177.67533818938608,-16.244536940686785,0.0806639999999999,-25.9736360762107,26.69861848780482,0.0,0.1157709920339729,5.749511833283905,0,0.0422979797979798,0.024761904761904763,0.02546296296296296,0.009876543209876541,0.0,0.0,True
m-Chloroaniline,Nc1cccc(Cl)c1,-1.37,0.6530612244897959,-113.55102040816327,27.591836734693878,0.0,0.0,3.126636658777699,94.26883987653333,0.0,-0.048808860660056304,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Dimethyl phthalate,COC(=O)c1ccccc1C(=O)OC,-1.66,-4.569444444444445,-77.0625,-78.125,29.25,0.47509833333333495,-2.879628755312553,42.59743460345055,0.0,0.08753060987723994,0.0,0,0.03373015873015873,0.02013605442176871,0.0,0.0,0.0,0.0,True
Reposal,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,-2.696,-1.2052593133674172,-164.21621621621625,-176.90430971512046,45.999269539810086,-0.49842680204528844,-15.837776267296498,29.906406814008857,0.0,-0.06759810482481417,0.0,0,0.028183760683760686,0.036085600907029475,0.014930555555555555,0.02582908163265306,0.0,0.0,True
Fluorene,C1c2ccccc2c3ccccc13,-5.0,2.4215500945179573,-14.224952741020777,0.04725897920605782,23.96030245746692,0.02272970132325118,-3.1106629852989607,136.9093373274296,0.0,0.18717756866747345,11.126902983393991,0,0.016904761904761912,0.008148148148148154,0.0,0.0,0.0,0.0,True
"1,2-Dibromoethane",BrCCBr,-1.68,0.0,0.0,0.0,0.0,0.0,0.0,82.88480025565376,0.0,0.04244633734224863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Anthracene,c1ccc2cc3ccccc3cc2c1,-6.35,-2.25,15.451388888888882,-20.1388888888889,26.736111111111104,0.02536294444444459,3.3788557588330317,128.8421954877249,0.0,-0.025634994998908887,0.0,0,0.011111111111111117,0.013061224489795917,0.0,0.0,0.0,0.0,True
Quinonamid,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,-6.448979591836736,-140.0,-241.0,89.0,0.5239358698979588,-6.206296128173165,48.862783873040534,0.0,-0.04707954116409106,0.0,0,0.028645833333333332,0.02702947845804988,0.013671875,0.014336104812295285,0.008875000000000003,0.012345679012345678,True
Benfluralin,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,-1.1216305062458976,160.4082840236687,46.467455621301774,-194.94082840236683,-5.990234966469431,10.406160080059633,0.2377101673104712,0.0,0.11387361682182011,0.0,0,0.04830246913580247,0.013383458646616539,0.020935457516339868,0.007873519778281681,0.015000000000000003,0.0,True
Warfarin,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O,-3.893,-10.33727810650888,-23.917159763313617,-77.06508875739647,-22.059171597633107,-0.059442587771207846,-4.330463930017106,21.835232715171053,0.0,0.0105422351281933,5.749511833283905,0,0.0308048433048433,0.015160349854227404,0.01578282828282828,0.006938387890768841,0.008958333333333332,0.0,True
2-Methylanthracene,Cc1ccc2cc3ccccc3cc2c1,-6.96,-4.640603566529491,5.246913580246901,-28.395061728395067,-8.950617283950622,-0.008490913580247334,1.1473767370819161,140.77604010225215,0.0,0.0002982542723134855,0.0,0,0.016203703703703706,0.025,0.01171875,0.02040816326530612,0.0,0.0,True
"2,4-Dimethyl-2-pentanol ",CC(C)CC(C)(C)O,-0.92,2.625,-181.5625,128.625,0.0,0.0,-23.233434531132712,42.93032567673594,0.0,0.060085692950851095,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"2,2',3,4,5-PCB",Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl,-7.21,-1.2066115702479352,-3.867768595041319,-6.842975206611566,6.247933884297522,0.05738119834710733,-1.758314655524599,20.208890068109568,0.0,-0.11393440509190329,11.126902983393991,0,0.03070175438596491,0.026005830903790092,0.01909722222222222,0.01020408163265306,0.0,0.0,False
hydantoin,O=C1CNC(=O)N1,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,33.52324558528457,0.0,0.07008660249201237,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Camphor,CC1(C)C2CCC1(C)C(=O)C2,-1.96,0.0,242.77777777777783,0.0,0.0,0.0,60.77736162068471,1.2337420490344753,0.0,0.057219340666662406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Epitostanol,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-5.41,0.15263360246058763,24.986159169550124,93.66782006920413,101.04844290657438,-0.16373713494809744,0.6093479216340174,58.06777673240561,0.23570226039551584,0.05007921787348013,0.0,1,0.03556666666666667,0.02810359231411863,0.01796343537414966,0.016188940854119423,0.02015817901234568,0.0,True
Trifluralin,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,-7.299145299145302,55.99999999999999,127.76923076923077,-237.48520710059182,-8.191125664694278,5.558192897127796,0.23780105628511555,0.0,0.21487555644176246,0.0,0,0.0472524154589372,0.01730612244897959,0.013503086419753084,0.018518518518518517,0.0,0.0,True
2-Nonanol,CCCCCCCC(C)O,-2.74,-0.45333333333333337,1.1866666666666597,1.1466666666666718,1.0666666666666669,-0.03631999999999998,-0.9388636733916272,61.01783605254447,0.0,0.034027221723831554,0.0,0,0.02222222222222222,0.020408163265306124,0.020833333333333332,0.0,0.0,0.0,False
2-pyrrolidone,O=C1CCCN1,1.07,0.0,0.0,0.0,0.0,0.0,0.0,19.543689678922515,0.0,0.023766838077798218,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"2,3',4,4'-PCB",Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,-7.8,-1.0702479338842992,-136.2314049586777,-59.20661157024794,-117.38842975206609,-0.3093848925619838,-1.8412800414841444,42.127705663937206,0.0,-0.07740407445773673,11.126902983393991,0,0.03431372549019608,0.03259026687598117,0.015190972222222222,0.021835894851767863,0.0,0.0,False
Carbromal,CCC(Br)(CC)C(=O)NC(N)=O,-2.68,-0.16000000000000153,198.67999999999998,-127.64000000000003,173.27999999999997,0.48635690879999977,-3.4173018749868938,42.21231542582474,0.0,-0.06916772900019105,0.0,0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,True
dibutyl sebacate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.896,-4.36734693877551,-58.08545918367345,-76.68877551020404,-2.831632653061217,-0.28317279591836947,10.701616666014965,24.703311260267242,0.0,-0.07950377160330808,0.0,0,0.014619883040935672,0.006802721088435373,0.0062499999999999995,0.005291005291005291,0.0030769230769230774,0.005509641873278237,True
"1,3,5-Trichlorobenzene",Clc1cc(Cl)cc(Cl)c1,-4.48,0.0,-185.25,0.0,0.0,0.0,2.7701534305974396,78.51223001004308,0.0,-0.05496581226700978,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Nimetazepam,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-3.796,-12.045714285714284,-23.599999999999994,74.24000000000001,-95.11999999999999,-1.1761717812244905,-2.3821467948994033,37.91972926719905,0.0,0.09266640494794547,0.0,0,0.029360269360269364,0.02342325435921495,0.01551408606921029,0.009448223733938015,0.015625,0.0,True
chloropropylate,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-4.53,-12.42936288088643,-126.73130193905814,-48.6398891966759,106.32686980609422,0.7161162936288096,5.841122770491509,0.2301772505338122,0.0,-0.09375811198989417,0.0,0,0.027391975308641972,0.022172481895984208,0.01645171957671958,0.019377447948876518,0.00390625,0.0,True
Isoproturon,CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.536,-3.239669421487603,35.757575757575765,-48.5169880624426,65.01836547291093,0.14422222222222217,-6.547205690673824,22.659482217021598,0.0,0.056121559835264824,0.0,0,0.03877314814814814,0.02249433106575964,0.030092592592592594,0.016460905349794237,0.0,0.0,True
1-Bromoheptane,CCCCCCCBr,-4.43,-0.5103969754253304,-32.0,-48.0,-225.0,-0.08998145557655932,0.08866793535563404,123.05272970570068,0.0,0.06735237542878444,0.0,0,0.018518518518518517,0.020408163265306124,0.0,0.0,0.0,0.0,True
Tribromomethane,BrC(Br)Br,-1.91,0.0,0.0,0.0,0.0,0.0,0.0,1.381359672196086,0.0,0.02955970851955541,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"1,5-Hexadiene ",C=CCCC=C,-2.68,0.5,6.25,-9.375,0.0,0.0,1.3667281721122606,152.75659668852768,0.0,-0.1539030891530706,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Pyrazon,Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878,-4.119092627599244,-58.98109640831758,-104.64461247637053,-4.060491493383759,0.0024409395085061465,9.443800487553471,29.14765207556808,0.0,-0.08776389009018962,5.687386274683562,0,0.029914529914529912,0.02467120181405896,0.018663194444444444,0.02040816326530612,0.0,0.0,True
Napropamide,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-3.57,4.187983343248068,-143.17668054729336,34.28911362284353,-96.72516359309934,-0.37889858893515704,-14.541337115762355,13.0504091118305,0.0,0.020459159490325323,5.749511833283905,0,0.022095959595959596,0.019377013963480128,0.013888888888888888,0.009970125616384119,0.0103125,0.012345679012345678,True
"2,6-PCB",Clc1cccc(Cl)c1c2ccccc2,-5.21,-0.0991735537190079,-265.42148760330576,-153.6198347107438,63.107438016528924,0.11131717355371841,-4.330264173138582,183.16289450378568,0.0,-0.02677061660086671,11.126902983393991,0,0.016203703703703703,0.026394557823129255,0.0,0.0,0.0,0.0,True
2-Methylpropene,CC(=C)C,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,95.12535357971663,0.0,-0.0506363616034901,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5-Methylchrysene,c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.59,-0.11294765840220433,-137.1441689623508,-68.73278236914601,31.955922865013783,0.030314666666666736,-29.99020789788273,139.92893551871447,0.0,0.17112611423483173,0.0,0,0.022280092592592594,0.020058309037900877,0.006944444444444444,0.008062484252960446,0.0,0.0,True
N-Methylaniline,CNc1ccccc1,-1.28,1.0242214532871978,0.031141868512106905,15.747404844290653,0.0,0.0,0.2732056355088007,80.30896358221592,0.0,-0.014136205637745503,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
"Hexachloro-1,3-butadiene",ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92,0.0,77.44000000000001,0.0,0.0,0.0,1.8655844664959957,9.783029576842857,0.0,-0.04983355343236249,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Cyclobutyl-5-spirobarbituric acid,O=C2NC(=O)C1(CCC1)C(=O)N2,-1.655,1.8899999999999997,-34.879999999999974,-7.839999999999993,0.0,0.0,5.380871801167229,34.58166879341872,0.0,0.09697087750180773,0.0,0,0.027777777777777783,0.04,0.0,0.0,0.0,0.0,False
RTI 23,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23,-5.153,-15.319252077562329,-120.74515235457064,-290.8614958448753,74.85872576177283,0.3362614155124617,2.449775264631952,61.432290812250464,0.0,0.31143164051699124,5.749511833283905,1,0.029968253968253974,0.021887485152791274,0.013313137755102039,0.008188460569412949,0.015625,0.0,True
Isoquinoline,c1ccc2cnccc2c1,-1.45,1.3702422145328716,7.0,15.0,0.0,0.0,2.75952702113008,121.21625504383921,0.0,-0.00020321573280183118,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Carvacrol,c1(O)c(C)ccc(C(C)C)c1,-2.08,-2.4991999999999996,27.07839999999999,-82.60480000000003,93.57119999999999,0.19498763520000065,-0.2605163476572289,61.2740810855017,0.0,0.02185008651714318,5.749511833283905,0,0.04722222222222222,0.0,0.0,0.0,0.0,0.0,False
oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,-3.73,-17.53719008264463,-20.67768595041324,-215.9256198347108,-36.82644628099173,1.121929652892561,20.341187058828922,171.55030003590164,0.0,0.1135353240967693,5.749511833283905,0,0.026693766937669377,0.01283572688334593,0.013722636490493632,0.009546205313401078,0.010125000000000002,0.013391490664217937,True
"1,2,4-tribromobenzene",c1(Br)c(Br)cc(Br)cc1,-4.5,0.0,397.0,0.0,0.0,0.0,2.364037516758939,64.32856450325198,0.0,0.10964230414996094,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Terbacil,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2.484,-5.127572016460903,-351.40740740740745,-336.3703703703703,280.33333333333337,1.1602373703703706,24.201402517164375,26.7785066842861,0.0,0.05450688856947118,0.0,0,0.044270833333333336,0.0,0.0,0.0,0.0,0.0,True
chloroacetamide,NC(=O)CCl,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,25.74543433500932,0.0,-0.028276170318007287,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Fenpropathrin,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,-13.377759266972093,56.20533111203666,-56.40024989587674,-243.08163265306126,-1.1556504489795905,81.85278149217837,5.981987663342008,0.14433756729740643,0.12733383080873295,17.568244979360085,0,0.02589225589225589,0.027615046018407363,0.012587912769274377,0.013427631855211217,0.01092206790123457,0.013482880755608027,True
17a-Methyltestosterone,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.999,-0.1360946745562121,134.42603550295865,95.42455621301777,-37.3698224852071,-0.3625775976331384,7.080679704849083,90.26417447918722,0.0,0.0949322498326312,0.0,0,0.037427983539094656,0.0332404707914912,0.020075999149659865,0.018252568517118775,0.019188271604938273,0.0,True
Propyl acetate,CCCOC(=O)C,-0.72,1.2975778546712808,-19.619377162629764,-38.05536332179931,0.0,0.0,-3.710876468392709,16.056515634308248,0.0,-0.022472782671279053,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Clonazepam,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-3.499,-7.59375,-48.91796875,-70.53125,34.03125,0.5580307578124991,-5.504919078663301,28.586058289637847,0.0,0.05796025227820585,0.0,0,0.025939542483660132,0.021147392290249433,0.01886209029066172,0.006734006734006733,0.015625,0.0,True
acetyl sulfisoxazole,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C,-3.59,-8.680816326530614,-3.6000000000000325,-414.16,130.52000000000007,1.6732203975510158,10.779914829110988,0.3271076265750361,0.0,0.0349805316262926,0.0,0,0.03365900383141762,0.01610801896516182,0.0215799117265954,0.012932693653593121,0.01507908950617284,0.0,True
4-Nitroacetanilide,CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,1.287981859410431,-48.61451247165533,26.179138321995474,9.253968253968251,0.8126571428571441,-1.9732838852389292,30.702538810988504,0.0,-0.018039410322861812,0.0,0,0.044270833333333336,0.0323265306122449,0.03125,0.0,0.0,0.0,True
chlorothiazide,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl,-3.05,-1.0226843100189045,184.9092627599244,-36.8998109640832,47.775047258979185,-0.14162271266540769,-31.51901252109425,1.5840573522249486,0.0,-0.20171100914277607,0.0,0,0.07161458333333333,0.011479591836734693,0.027777777777777776,0.0,0.0,0.0,True
Benomyl,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-4.883,-14.596318211702823,10.069033530571986,-74.95923734385275,-242.68244575936882,-1.9035410414201173,-14.821903828803972,25.740757769309003,0.0,0.05754330374199613,0.0,0,0.02953373015873016,0.01698761555904413,0.011417587868480725,0.011125889102079577,0.009375,0.007218651158045097,True
Coumatetralyl,O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2,-2.84,-3.9584487534626036,-71.14127423822714,-60.072022160664815,-55.005540166205,-0.09196078670360056,-6.863081346847112,23.03127131114556,0.0,-0.1746685729768334,5.749511833283905,0,0.024739583333333336,0.01638932496075353,0.01118827160493827,0.005176481366957557,0.004499999999999999,0.0,True
Naled,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,0.08250000000000085,72.56999999999998,-382.46999999999986,0.0,0.0,-11.934704020556019,0.0,0.0,0.26559818554437203,0.0,0,0.025641025641025637,0.0,0.0,0.0,0.0,0.0,True
"1,3-Benzenediol",Oc1cccc(O)c1,0.81,0.9795918367346937,-30.530612244897952,29.6326530612245,0.0,0.0,4.392233168698429,90.5162534659951,0.0,-0.03553513971032936,11.49902366656781,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"1,2-Propylene oxide",CC1CO1,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,31.84081444874515,0.28867513459481287,0.055993375454488216,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ancymidol,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,-2.596,1.4873469387755147,-55.22122448979591,54.06367346938776,-82.1273469387755,-0.3420282644897947,-37.48361694290074,53.36348945688322,0.28867513459481287,0.05509847908633667,5.749511833283905,0,0.019988425925925934,0.020708616780045354,0.013811585240156667,0.009755291005291001,0.008541666666666666,0.012345679012345678,True
uracil,O=c1cc[nH]c(=O)[nH]1,-1.488,0.0,-9.583333333333332,0.0,0.0,0.0,1.1781530864916638,35.98882878078906,0.0,-0.11191718973519661,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Quinethazone,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29,-6.888888888888888,6.0,-6.0,-153.0,-0.6541606666666667,-25.80497166054441,56.78130496675044,0.0,-0.09445289465152125,0.0,0,0.05299707602339181,0.01780612244897959,0.03414351851851852,0.018518518518518517,0.0,0.0,True
RTI 22,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23,-4.871,-19.532879818594097,-81.38095238095238,-356.03628117913837,35.863945578231295,0.24095648979591622,3.419916966050488,59.07489463055728,0.0,0.3651325796131978,0.0,1,0.03217105263157895,0.022552910052910054,0.018395248724489794,0.007666558686966848,0.015625,0.0,True
Fenuron,CN(C)C(=O)Nc1ccccc1,-1.6,-4.0,28.333333333333332,-99.88888888888891,35.55555555555555,0.27562455555555515,4.763643755631546,23.38048204711934,0.0,0.09807567139058486,0.0,0,0.02546296296296296,0.020408163265306124,0.027777777777777776,0.0,0.0,0.0,True
t-Crotonaldehyde,C/C=C/C=O,0.32,0.0,-15.396694214876025,0.0,0.0,0.0,4.369125056398875,59.635756995673106,0.0,-0.06111119867208326,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
RTI 6,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,-3.36,-14.73979591836735,-141.31292517006804,-161.4195011337868,9.712018140589578,0.48047727664399503,-6.003849794562649,76.71621344725786,0.0,0.11337521057270666,0.0,1,0.027878086419753086,0.02198095238095238,0.01644923320205275,0.009592759061296474,0.009549039780521263,0.0051525354555657585,True
Fluorometuron,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-3.32,-2.7105624142661173,33.074074074074076,-144.46913580246914,38.691358024691354,0.17220972290809203,8.444149906570093,0.3542144464988229,0.0,0.05321449547392368,0.0,0,0.032986111111111105,0.03339517625231911,0.024305555555555556,0.0,0.0,0.0,True
Diiodomethane,ICI,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,21.348899114223595,0.0,-0.08442649169216301,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
testosterone propionate,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,-5.37,-2.699907663896587,43.2049861495845,-22.772853185595604,124.37550015389351,-0.2713511111111106,-17.45354638984051,22.583416275313937,0.0,0.043551410827902225,0.0,0,0.03153903903903904,0.026097427476737822,0.018106845912968364,0.017274010298563867,0.012254739858906525,0.0064165788071511975,True
3-Hexanoyloxymethylphenyltoin,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.886,-8.692307692307692,56.693786982248504,-76.53846153846155,-33.594674556213015,-1.2062960000000011,-0.5041443114371077,23.475024521544853,0.0,-0.03221568216632234,0.0,0,0.023253968253968253,0.013026670985854657,0.014974591026886945,0.010204409695977155,0.0069746071829405185,0.00477286898162319,True
Ethion,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,5.10826888756692,-885.8750743604998,243.24330755502683,-659.5276621058891,-1.786936961332541,-45.11516179885608,0.6594831369499997,0.0,0.14245874866234742,0.0,0,0.03395061728395061,0.017185821697099896,0.015625,0.006172839506172837,0.010000000000000002,0.0,True
Phenylthiourea,NC(=S)Nc1ccccc1,-1.77,0.49382716049382747,-49.740740740740755,-42.7283950617284,23.7283950617284,0.043250672839506,-1.480540750351297,82.58923813461644,0.0,0.030699670889912545,0.0,0,0.02361111111111111,0.04,0.0,0.0,0.0,0.0,False
Chlorotoluron,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.46,-4.776406035665295,22.551440329218106,-31.43072702331962,-274.7256515775034,-1.2228817777777763,0.9717864079397586,21.086341178871344,0.0,0.04163216222629153,0.0,0,0.030934343434343432,0.03156462585034013,0.019675925925925927,0.0,0.0,0.0,True
1-Iodoheptane,CCCCCCCI,-4.81,-0.5103969754253304,-105.4291115311909,-145.72400756143665,-461.31379962192824,-0.0034837655954631673,0.48851081033220795,188.00024705078434,0.0,-0.033014369958880845,0.0,0,0.018518518518518517,0.020408163265306124,0.0,0.0,0.0,0.0,True
allicin,C=CCS(=O)SCC=C,-0.83,-0.5041551246537394,-168.39335180055397,-22.382271468144054,28.952908587257614,0.07541602216066426,-5.88722021593843,81.84634692563034,0.0,-0.10003844857362612,0.0,0,0.013888888888888888,0.020408163265306124,0.0,0.0,0.0,0.0,False
5-Methyl-5-ethylbarbituric acid,O=C1NC(=O)NC(=O)C1(C)CC,-1.228,1.1900826446280983,8.17355371900825,-13.330578512396704,0.0,0.0,10.827077397020508,35.2676171505617,0.0,-0.001808346195498596,0.0,0,0.03935185185185186,0.0,0.0,0.0,0.0,0.0,True
3-Methyl-2-butanone,CC(C)C(=O)C,-0.12,0.0,72.0,0.0,0.0,0.0,9.57760044944513,11.499642595127995,0.0,0.040775258350304905,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"2,6-Dimethylnaphthalene ",Cc1ccc2cc(C)ccc2c1,-4.89,-0.9722222222222232,-25.0,-50.0,-37.5,-0.03557399999999996,-5.46691268844902,115.16751181156279,0.0,-0.017457891869513225,0.0,0,0.018518518518518517,0.06040816326530613,0.0,0.0,0.0,0.0,False
p-benzidine,Nc1ccc(cc1)c2ccc(N)cc2,-2.7,-4.497041420118344,53.37278106508874,11.242603550295852,-9.443786982248522,-0.11620828402366865,-1.579850466647948,177.8435266387123,0.0,-0.057430447149624905,11.126902983393991,0,0.036111111111111115,0.030204081632653066,0.0125,0.032753842277651796,0.0,0.0,True
Benznidazole,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,-2.81,0.47450572320499507,30.594172736732553,-7.588969823100934,-16.347554630593127,-0.8607526243496358,15.257851667331874,27.588011260987315,0.0,0.2568136727553568,0.0,0,0.026250000000000002,0.011176303854875282,0.011951094540380253,0.00893583929298215,0.00661522633744856,0.005990350838835687,True
hematein,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.7,-7.394463667820071,-105.4567474048443,65.87197231833909,2.6401384083044763,-0.8755806920415224,-23.120262340091326,206.25497262579097,0.0,-0.0026729926485117577,17.248535499851716,1,0.03967741935483872,0.025110204081632656,0.021595096371882082,0.017447719828672208,0.012812500000000001,0.0,True
